,longitude,latitude,id,potential,commodity,group,location,city,province,object_name,total_reserve,total_resource,unit,year_measured
214,117.533,-8.953,RnNuN21BMHl2bVRYeTJTUS9oZW5jdz09,Mineral Logam,Emas Primer,Logam Mulia,Pangulir (Z123),Sumbawa,Nusa Tenggara Barat,Emas Primer Pangulir (Z123),24200000.0,10400000.0,Ton,2022
215,117.229,3.918,dWxmZGxmYVFXa3pxcFZCV0w3QWhqZz09,Mineral Logam,Emas Primer,Logam Mulia,Seruyung,Nunukan,Kalimantan Utara,Emas Primer Seruyung,17080934.0,3258993.0,Ton,2022
216,110.875,-7.81,bVQveEpUSFcwc2p3ZXBXM091R3Bpdz09,Mineral Logam,Emas Primer,Logam Mulia,Randu Kuning,Wonogiri,Jawa Tengah,Emas Primer Randu Kuning,18100000.0,8600000.0,Ton,2022
217,96.569,4.481,QTNwVWt4czVuc1hEdTR4ZGVIRjRiZz09,Mineral Logam,Emas Primer,Logam Mulia,Skarn (Beutong),Nagan Raya,Aceh,Emas Primer Skarn (Beutong),11300000.0,4500000.0,Ton,2022
218,97.161,4.337,S0VPNU12TGpDc1hDekMwMkNKZThzZz09,Mineral Logam,Emas Primer,Logam Mulia,Abong,Aceh Tengah,Aceh,Emas Primer Abong,6810000.0,2320485.0,Ton,2022
219,102.651,-2.859,dDhzSWxqL1Jxd3d1N3dic0U5dkNwdz09,Mineral Logam,Emas Primer,Logam Mulia,Siamang,Musi Rawas Utara,Sumatera Selatan,Emas Primer Siamang,278000.0,0.0,Ton,2022
220,124.64,0.822,QXhQSnoxYTJDcW93QXQzOUNLYzk0UT09,Mineral Logam,Emas Primer,Logam Mulia,Tanoyan,Bolaang Mongondow Timur,Sulawesi Utara,Emas Primer Tanoyan,234007.0,0.0,Ton,2022
221,123.309,0.436,NVJIdkZ4TDFFeXIvZ0FvK0wrOUhMQT09,Mineral Logam,Emas Primer,Logam Mulia,Motomboto East,Bone Bolango,Gorontalo,Emas Primer Motomboto East,6110000.0,0.0,Ton,2022
222,113.47,-0.496,bXlEV1E3cU1LTEdIR1RUQnJTU3dxdz09,Mineral Logam,Emas Primer,Logam Mulia,Waterfall,Gunung Mas,Kalimantan Tengah,Emas Primer Waterfall,11500000.0,0.0,Ton,2022
223,113.477,-0.501,SGdMVHFBTzROMWd6MVdOeEdoSG9rdz09,Mineral Logam,Emas Primer,Logam Mulia,Tokatoi,Gunung Mas,Kalimantan Tengah,Emas Primer Tokatoi,410000.0,0.0,Ton,2022
224,113.214,-0.532,UlhHSG5oOHlRazdjN2VhdnAxSVZPdz09,Mineral Logam,Emas Primer,Logam Mulia,Sungai Mansur,Gunung Mas,Kalimantan Tengah,Emas Primer Sungai Mansur,3970000.0,0.0,Ton,2022
225,117.378873,-8.959301,VVl3QkFUNFRwRERmREMrZ0pEVGJmUT09,Mineral Logam,Emas Primer,Logam Mulia,Elang,Sumbawa,Nusa Tenggara Barat,Emas Primer Elang,3096000000.0,0.0,Ton,2022
226,107.133,-7.004,SW55bnhaTjZRUWtDT0RlV1NoY1JWUT09,Mineral Logam,Emas Primer,Logam Mulia,Gunung Rosa,Cianjur,Jawa Barat,Emas Primer Gunung Rosa,840000.0,144000.0,Ton,2022
227,121.991,0.559,ZXltVzM4REI3SkxIL3JCMHUvVHpDUT09,Mineral Logam,Emas Primer,Logam Mulia,Ilota (Blok Pani),Pohuwato,Gorontalo,Emas Primer Ilota (Blok Pani),102120000.0,36884195.0,Ton,2022
228,121.991,0.567,a2tGUW1vNFNXNVBucXZNaC81RzFCZz09,Mineral Logam,Emas Primer,Logam Mulia,Nanasi (Blok Pani),Pohuwato,Gorontalo,Emas Primer Nanasi (Blok Pani),0.0,0.0,Ton,2022
229,102.666,-2.862,S3FSekJZbHVDcmRPOTd2Z2JPNnNLdz09,Mineral Logam,Emas Primer,Logam Mulia,Tembang Anang,Musi Rawas Utara,Sumatera Selatan,Emas Primer Tembang Anang,225000.0,63000.0,Ton,2022
230,102.657,-2.867,ZTR5dGVIRmwrdi8yczhwa29PN3VUdz09,Mineral Logam,Emas Primer,Logam Mulia,Berenai,Musi Rawas Utara,Sumatera Selatan,Emas Primer Berenai,1998000.0,444000.0,Ton,2022
231,102.674,-2.873,YVFCU1dodkdsdzRud1JEa3RRQXJFUT09,Mineral Logam,Emas Primer,Logam Mulia,Belinau (Underground),Musi Rawas Utara,Sumatera Selatan,Emas Primer Belinau (Underground),279000.0,387000.0,Ton,2022
232,106.738,-6.985,N1NDdFFiMnVrQUlJUmJvYndHQlBKZz09,Mineral Logam,Emas Primer,Logam Mulia,Cijulang,Sukabumi,Jawa Barat,Emas Primer Cijulang,0.0,0.0,Ton,2022
233,106.738,-6.985,a0x1eEgrSDYrRytrNUN1RTRDT3plQT09,Mineral Logam,Emas Primer,Logam Mulia,Cimandiri,Sukabumi,Jawa Barat,Emas Primer Cimandiri,0.0,0.0,Ton,2022
234,114.039745,-8.614136,eDVBdHl2eG01c25nQUsycTRyd2dzdz09,Mineral Logam,Emas Primer,Logam Mulia,Pit A (Tumpangpitu),Banyuwangi,Jawa Timur,Emas Primer Pit A (Tumpangpitu),82100000.0,14756000.0,Ton,2022
235,112.019,-2.248,WGJoYlh5YUZuaks3WEVnWmJTK0hWZz09,Mineral Logam,Emas Primer,Logam Mulia,Parit Cina,Kotawaringin Barat,Kalimantan Tengah,Emas Primer Parit Cina,671719.0,0.0,Ton,2022
236,102.659,-2.863,eExyTFg0cjg3akFhS0NFa2ZUMENFQT09,Mineral Logam,Emas Primer,Logam Mulia,Asmar,Musi Rawas Utara,Sumatera Selatan,Emas Primer Asmar,3017000.0,644000.0,Ton,2022
237,102.651,-2.859,ZG5oeW52ZDV1dnJqWFQ1QjlZdy9oUT09,Mineral Logam,Emas Primer,Logam Mulia,Buluh,Musi Rawas Utara,Sumatera Selatan,Emas Primer Buluh,27000.0,47000.0,Ton,2022
238,106.550339,-7.182009,THpPTVY3UkVtZnBEbENpNUUwT2tDUT09,Mineral Logam,Emas Primer,Logam Mulia,Pasir Manggu (Prospek Ciemas),Sukabumi,Jawa Barat,Emas Primer Pasir Manggu (Prospek Ciemas),489000.0,587000.0,Ton,2022
239,106.548471,-7.190505,MXRnaDI5SWd0OGlzVWV3R3VyZ0xVZz09,Mineral Logam,Emas Primer,Logam Mulia,Cikadu (Prospek Ciemas),Sukabumi,Jawa Barat,Emas Primer Cikadu (Prospek Ciemas),1036000.0,1008000.0,Ton,2022
240,106.556741,-7.182392,SDJldUNjcTZlUDlITUVmL2V1b2doUT09,Mineral Logam,Emas Primer,Logam Mulia,Sekolah (Prospek Ciemas),Sukabumi,Jawa Barat,Emas Primer Sekolah (Prospek Ciemas),700000.0,679000.0,Ton,2022
241,106.565557,-7.180938,eFJybnNsOTNlYXpvbm4wQWh0WFg4dz09,Mineral Logam,Emas Primer,Logam Mulia,Cibatu (Prospek Ciemas),Sukabumi,Jawa Barat,Emas Primer Cibatu (Prospek Ciemas),1036000.0,1008000.0,Ton,2022
242,96.569,4.478,ZmIxNklha0lPdG8wclIwTTM2Yi9IZz09,Mineral Logam,Emas Primer,Logam Mulia,East and Outer East Porphyry (Beutong),Nagan Raya,Aceh,Emas Primer East and Outer East Porphyry (Beutong),161000000.0,48800000.0,Ton,2022
243,102.667,-2.867,U25kY1RJbGNxbExDM0haTkU4MEdQZz09,Mineral Logam,Emas Primer,Logam Mulia,Bujang,Musi Rawas Utara,Sumatera Selatan,Emas Primer Bujang,276000.0,47000.0,Ton,2022
244,114.332,-0.644,anR3Y1NSUHBpWi9WQ3dsOXUyYXMvdz09,Mineral Logam,Emas Primer,Logam Mulia,Luit Bawah,Murung Raya,Kalimantan Tengah,Emas Primer Luit Bawah,390000.0,0.0,Ton,2022
245,116.982,3.225,RnBKME5JRXZ2MlBqNU83WWthOWJ6dz09,Mineral Logam,Emas Primer,Logam Mulia,Mewet,Bulungan,Kalimantan Utara,Emas Primer Mewet,2170000.0,370000.0,Ton,2022
246,116.987,3.223,clh4WGE5NWhmZEJtcWV1cmlIWFREUT09,Mineral Logam,Emas Primer,Logam Mulia,Sembawang Balangan,Bulungan,Kalimantan Utara,Emas Primer Sembawang Balangan,770000.0,0.0,Ton,2022
247,106.052,-6.647,YWVEL3dOVzdpY2F6bkE1a2RHS0xMZz09,Mineral Logam,Emas Primer,Logam Mulia,Cisadang Central,Lebak,Banten,Emas Primer Cisadang Central,44000000.0,11825783.0,Ton,2022
248,106.03,-6.656,ZWtPZ3dGVFFwMWhvWUliVThUWDN5UT09,Mineral Logam,Emas Primer,Logam Mulia,Cisadang West,Lebak,Banten,Emas Primer Cisadang West,31300000.0,6614998.0,Ton,2022
249,110.708,0.835,YnZtM2U5RVpVVmR0cjVkcnkyOEJtQT09,Mineral Logam,Emas Primer,Logam Mulia,Kebangelay,Sanggau,Kalimantan Barat,Emas Primer Kebangelay,10089.0,0.0,Ton,2022
250,114.046444,-8.62625,NlRnaFljclQ1OUx5VjFHLy9rcG1Xdz09,Mineral Logam,Emas Primer,Logam Mulia,Pit B East (Tumpangpitu),Banyuwangi,Jawa Timur,Emas Primer Pit B East (Tumpangpitu),0.0,0.0,Ton,2022
251,114.043282,-8.624893,UXJvdzJZTWRlNUZkcmhPVmR5TE5vdz09,Mineral Logam,Emas Primer,Logam Mulia,Pit B West (Tumpangpitu),Banyuwangi,Jawa Timur,Emas Primer Pit B West (Tumpangpitu),0.0,1520000.0,Ton,2022
252,114.035952,-8.620088,V1N4eUQ1UzN0Ly9rYWlneDd6L2ZwQT09,Mineral Logam,Emas Primer,Logam Mulia,Pit C (Tumpangpitu),Banyuwangi,Jawa Timur,Emas Primer Pit C (Tumpangpitu),1784100000.0,15266000.0,Ton,2022
253,114.043216,-8.619172,VGdEanpSbnJxcXFWaGUvV3RXcmJKQT09,Mineral Logam,Emas Primer,Logam Mulia,Pit E (Tumpangpitu),Banyuwangi,Jawa Timur,Emas Primer Pit E (Tumpangpitu),0.0,1029000.0,Ton,2022
254,96.563,4.477,bGc3TTVzSTZaeno1eFFwdHRiUVc5dz09,Mineral Logam,Emas Primer,Logam Mulia,West and Outer West Porphyry (Beutong),Nagan Raya,Aceh,Emas Primer West and Outer West Porphyry (Beutong),332400000.0,0.0,Ton,2022
255,111.655,-8.243,Z0RGMFhVMVhrMDFlTnBRVG9USGZnZz09,Mineral Logam,Emas Primer,Logam Mulia,West Sentul,Trenggalek,Jawa Timur,Emas Primer West Sentul,2368993.0,598010.26,Ton,2022
256,111.66,-8.243,TllBaWw3YjBxbktlbk5RTE9vd2IwUT09,Mineral Logam,Emas Primer,Logam Mulia,East Sentul,Trenggalek,Jawa Timur,Emas Primer East Sentul,664688.0,92349.21,Ton,2022
257,111.649,-8.24,OTZRNGp5Unk5RzNqZC9WRWh6NHBLQT09,Mineral Logam,Emas Primer,Logam Mulia,South Buluroto,Trenggalek,Jawa Timur,Emas Primer South Buluroto,621470.0,123180.11,Ton,2022
258,106.543,-7.168,K0gzU0NwaEY5MldVQzZ2eVpXeVVndz09,Mineral Logam,Emas Primer,Logam Mulia,Cibak dan Cipancar,Sukabumi,Jawa Barat,Emas Primer Cibak dan Cipancar,1110000.0,0.0,Ton,2022
259,101.917,-3.044,ajg4bTIvUTgvV2N3WW01Z2VMSksrZz09,Mineral Logam,Emas Primer,Logam Mulia,Lusang North,Bengkulu Utara,Bengkulu,Emas Primer Lusang North,1791123.0,1791123.0,Ton,2022
260,97.259,4.057,VGthMFREY25HU3dCYzNpRnIvN3ZQdz09,Mineral Logam,Emas Primer,Logam Mulia,Tengkereng Hulu,Gayo Lues,Aceh,Emas Primer Tengkereng Hulu,264000000.0,0.0,Ton,2022
261,102.749,-2.719,eWhaL29Zd1ExNXpQdGhaTnI3K3ZnZz09,Mineral Logam,Emas Primer,Logam Mulia,Pusan Bawah,Musi Rawas Utara,Sumatera Selatan,Emas Primer Pusan Bawah,2100000.0,0.0,Ton,2022
262,110.499,-1.912,eGFMZnY4RkxHSWh4RVBVRjJSSFE0UT09,Mineral Logam,Emas Primer,Logam Mulia,Batu - Nanga Kelampay,Ketapang,Kalimantan Barat,Emas Primer Batu - Nanga Kelampay,7604113.4,7604113.4,Ton,2022
263,109.188,1.223,QU8xaGZKYTFuVWRQVHd6Mi9GV2w1Zz09,Mineral Logam,Emas Primer,Logam Mulia,Kho San Poi (Buduk),Sambas,Kalimantan Barat,Emas Primer Kho San Poi (Buduk),650000.0,0.0,Ton,2022
264,104.387,-5.203,aWFhbTBTLzlGZXAxdGt0UTFkTDNTdz09,Mineral Logam,Emas Primer,Logam Mulia,Prospek Talang Toha (Block Talang Cluster),Tanggamus,Lampung,Emas Primer Prospek Talang Toha (Block Talang Cluster),102400.0,0.0,Ton,2022
265,104.387,-5.201,YVVUMllMclpVNU5Td1pSUmhHYk1Wdz09,Mineral Logam,Emas Primer,Logam Mulia,Prospek Talang Samin (Block Talang Cluster),Tanggamus,Lampung,Emas Primer Prospek Talang Samin (Block Talang Cluster),543900.0,0.0,Ton,2022
266,104.408833,-5.296641,WERweW45YkVkUVpZZUhya3NRRWhwZz09,Mineral Logam,Emas Primer,Logam Mulia,Tailing Talang Topa,Tanggamus,Lampung,Emas Primer Tailing Talang Topa,636758.0,0.0,Ton,2022
267,121.994,0.56,M2lWdHFJcW01VEVmSFA4VkVWbEd4QT09,Mineral Logam,Emas Primer,Logam Mulia,Gunung Pani,Pohuwato,Gorontalo,Emas Primer Gunung Pani,162110000.0,35800000.0,Ton,2022
268,123.281,0.332,RFFrMjRmS3lnM3NZVnFhS3ZiNmJXQT09,Mineral Logam,Emas Primer,Logam Mulia,Urat Kiri,Bone Bolango,Gorontalo,Emas Primer Urat Kiri,44520.0,0.0,Ton,2022
269,123.283,0.339,MWxuaGhka3NPK1VjUEQzbDZqYVRDUT09,Mineral Logam,Emas Primer,Logam Mulia,Urat Umum,Bone Bolango,Gorontalo,Emas Primer Urat Umum,90100.0,0.0,Ton,2022
270,123.286,0.34,QnBGNmNveHhMRDJWZnFGRVNTTEJmUT09,Mineral Logam,Emas Primer,Logam Mulia,Urat Tengkorak,Bone Bolango,Gorontalo,Emas Primer Urat Tengkorak,50350.0,0.0,Ton,2022
271,123.288,0.341,QXgvbmNmMVhESFNpYTBWbFF2OXVHdz09,Mineral Logam,Emas Primer,Logam Mulia,Urat Beringin,Bone Bolango,Gorontalo,Emas Primer Urat Beringin,92750.0,0.0,Ton,2022
272,123.285,0.336,cGZCUVA4cjd0ejBDRmZMWEIwRzQvQT09,Mineral Logam,Emas Primer,Logam Mulia,Urat Mundur,Bone Bolango,Gorontalo,Emas Primer Urat Mundur,43725.0,0.0,Ton,2022
273,117.9,-8.741,TlE1Wkg4QnF6LzE2bjVjVUppWWQvZz09,Mineral Logam,Emas Primer,Logam Mulia,Teluk Santong dan Olat Tanah Merah,Sumbawa,Nusa Tenggara Barat,Emas Primer Teluk Santong dan Olat Tanah Merah,230000.0,0.0,Ton,2022
274,118.483,-8.834,UTRzWHNCTzU1YVNWQS9CVXRVQjVzQT09,Mineral Logam,Emas Primer,Logam Mulia,Humpaleu East,Bima,Nusa Tenggara Barat,Emas Primer Humpaleu East,257000000.0,0.0,Ton,2022
275,127.056,-3.418,dkUwNnp6K2RsbndoSTlxY25qR2VWQT09,Mineral Logam,Emas Primer,Logam Mulia,Gunung Botak,Buru,Maluku,Emas Primer Gunung Botak,5.7,0.0,Ton,2022
276,127.0,-3.308,dnkzQ0Q4NDFqS3NsMGtyd3JNaHcwQT09,Mineral Logam,Emas Primer,Logam Mulia,Gogrea,Buru,Maluku,Emas Primer Gogrea,4.4,0.0,Ton,2022
277,121.903,-4.654,eG9oZVVHSTBlYnJYZS93SDBaZ2k2dz09,Mineral Logam,Emas Primer,Logam Mulia,Talibu-Mataair,Bombana,Sulawesi Tenggara,Emas Primer Talibu-Mataair,539750.0,0.0,Ton,2022
278,121.899,-4.656,aXd2ekZvMTFaRnNFd0NRTXhTM3p4dz09,Mineral Logam,Emas Primer,Logam Mulia,Talibu-Goa Kelelawar,Bombana,Sulawesi Tenggara,Emas Primer Talibu-Goa Kelelawar,507000.0,0.0,Ton,2022
279,115.984,-8.83,RFJHREpqaUtnSE9CUnRtWjFPR1kzUT09,Mineral Logam,Emas Primer,Logam Mulia,Bising,Lombok Barat,Nusa Tenggara Barat,Emas Primer Bising,6908000.0,0.0,Ton,2022
280,115.989,-8.821,c1JMeWNVYk1Xd2ZDbU4vc1pTcVFYdz09,Mineral Logam,Emas Primer,Logam Mulia,Tibu Sirai,Lombok Barat,Nusa Tenggara Barat,Emas Primer Tibu Sirai,977000.0,0.0,Ton,2022
281,116.008,-8.854,WU5kWjUzTWlhUG1FWXdMQTJ0cy9IQT09,Mineral Logam,Emas Primer,Logam Mulia,Selodong,Lombok Barat,Nusa Tenggara Barat,Emas Primer Selodong,66750000.0,0.0,Ton,2022
282,125.102,1.606,bFc5K1Zicm5kMlNCM3NYdytMcXU1QT09,Mineral Logam,Emas Primer,Logam Mulia,Marawuwung,Minahasa Utara,Sulawesi Utara,Emas Primer Marawuwung,6800000.0,0.0,Ton,2022
283,113.416,-0.6,U2ltb2ZIWnpBSlUyenl0OTRHUmVPUT09,Mineral Logam,Emas Primer,Logam Mulia,Beruang Kanan Zinc (BKZ),Gunung Mas,Kalimantan Tengah,Emas Primer Beruang Kanan Zinc (BKZ),1340000.0,0.0,Ton,2022
284,125.094,1.564,UC9NQzBHbkFrT1dIWGRPOWpPem15UT09,Mineral Logam,Emas Primer,Logam Mulia,Kopra 4 South,Kota Bitung,Sulawesi Utara,Emas Primer Kopra 4 South,3181000.0,0.0,Ton,2022
285,125.112,1.565,SndnSStnd1ZnRGJrQWR2bEI5QnFSUT09,Mineral Logam,Emas Primer,Logam Mulia,Stockpile TTN,Kota Bitung,Sulawesi Utara,Emas Primer Stockpile TTN,0.0,110000.0,Ton,2022
286,119.911,-9.623,YVNRbEZ1NC9RV25rbWp2RlNOTEwrZz09,Mineral Logam,Emas Primer,Logam Mulia,Karipi,Sumba Timur,Nusa Tenggara Timur,Emas Primer Karipi,1655115.0,0.0,Ton,2022
287,124.576,0.821,Q0VYMWJ4MmsvSkNySmt6YUlnMFp2UT09,Mineral Logam,Emas Primer,Logam Mulia,Bolmong Timur Zona Timur,Bolaang Mongondow Timur,Sulawesi Utara,Emas Primer Bolmong Timur Zona Timur,1647000.0,0.0,Ton,2022
288,124.539,0.814,MXVaVjJOcUh4NTk1TUZvbGJidGNPdz09,Mineral Logam,Emas Primer,Logam Mulia,Pani,Bolaang Mongondow Timur,Sulawesi Utara,Emas Primer Pani,88000.0,0.0,Ton,2022
289,127.693,1.134,MVFQMkdyNlU4TjY4RmREM0h3dDNUUT09,Mineral Logam,Emas Primer,Logam Mulia,Wokala,Halmahera Utara,Maluku Utara,Emas Primer Wokala,1326.0,0.0,Ton,2022
290,127.707,1.133,SjJVczYyQzFHV3NBUEJabkJqRDhLdz09,Mineral Logam,Emas Primer,Logam Mulia,T Fault,Halmahera Utara,Maluku Utara,Emas Primer T Fault,78598.0,0.0,Ton,2022
291,96.028,4.918,UU0zMmRrUDFOUU9rVk8rLzQ5d3hPQT09,Mineral Logam,Emas Primer,Logam Mulia,Mane,Pidie,Aceh,Emas Primer Mane,46096286.0,42790000.0,Ton,2022
292,96.038,4.504,eWRqR0FSSTVRTVUwd0cwTGpkOG1wZz09,Mineral Logam,Emas Primer,Logam Mulia,Sakoy,Aceh Barat,Aceh,Emas Primer Sakoy,5504.889,5.85,Ton,2022
293,96.583,4.787,WWRPT1BnaDJNUzA4VmhQcThsSG9rZz09,Mineral Logam,Emas Primer,Logam Mulia,Karangampar,Aceh Tengah,Aceh,Emas Primer Karangampar,50000.0,0.0,Ton,2022
294,99.888,0.346,YjN0alpTd1A2T3MrcmFoUnU0QUZ3UT09,Mineral Logam,Emas Primer,Logam Mulia,Simpang Tonang dan Cubadak,Pasaman Barat,Sumatera Barat,Emas Primer Simpang Tonang dan Cubadak,5204750.0,6482750.0,Ton,2022
295,100.625,-1.316,V0orNDVZaGI0bkVubkR6QjAzSWlsUT09,Mineral Logam,Emas Primer,Logam Mulia,Nagari Salido Tambang,Pesisir Selatan,Sumatera Barat,Emas Primer Nagari Salido Tambang,421500.0,203400.0,Ton,2022
296,104.515929,-4.675937,QjFNL1Z4bjJzbmcwd3BxMzE3SVFRUT09,Mineral Logam,Emas Primer,Logam Mulia,Bukit Jambi,Way Kanan,Lampung,Emas Primer Bukit Jambi,9400000.0,5300000.0,Ton,2022
297,107.353,-6.599,cnBYOWtOSlpQemdTZG5DT3QydVFZQT09,Mineral Logam,Emas Primer,Logam Mulia,Sindanglaya,Purwakarta,Jawa Barat,Emas Primer Sindanglaya,1547700.0,1238160.0,Ton,2022
298,109.399,0.914,cVlaNG9nbFlGMEdJRWxNT1d2anUvUT09,Mineral Logam,Emas Primer,Logam Mulia,Tiga Berkat,Bengkayang,Kalimantan Barat,Emas Primer Tiga Berkat,0.0,10.5002,Ton,2022
299,110.689,0.823,T1BYYURzbU9SRExTM1dLMnN5b1BCdz09,Mineral Logam,Emas Primer,Logam Mulia,Malenggang,Sanggau,Kalimantan Barat,Emas Primer Malenggang,2.493,2.49,Ton,2022
300,111.14338,-0.362578,RGo4eUQ2NDJTWUpPOExTS0pXN2RZUT09,Mineral Logam,Emas Primer,Logam Mulia,Bemayau,Sintang,Kalimantan Barat,Emas Primer Bemayau,1115650.76,875650.76,Ton,2022
301,111.145,-0.24,QjkwOWFkT2hwMklEOHpsZTNtd0hTUT09,Mineral Logam,Emas Primer,Logam Mulia,Sirang Setabang,Sintang,Kalimantan Barat,Emas Primer Sirang Setabang,8.155,0.0,Ton,2022
302,114.559,-0.553,cVBycmhrZmxhb1hZdW5kajFaM3JoZz09,Mineral Logam,Emas Primer,Logam Mulia,Olung Siron,Murung Raya,Kalimantan Tengah,Emas Primer Olung Siron,3595800.0,0.0,Ton,2022
303,114.212,-0.257,UXNBTlIwZVZtSlBBN1YvTDQxWkVLdz09,Mineral Logam,Emas Primer,Logam Mulia,Takajung,Murung Raya,Kalimantan Tengah,Emas Primer Takajung,1829.22,0.0,Ton,2022
304,113.627,-0.579,WG1KUHVJa1g1c3RDTkd0dWNoZFQ4QT09,Mineral Logam,Emas Primer,Logam Mulia,Rangan Hiran dan Harowu,Gunung Mas,Kalimantan Tengah,Emas Primer Rangan Hiran dan Harowu,0.0,2020000.0,Ton,2022
305,124.319,0.579,RW1ReFJ2dW1TMTRjVEJSWkh1ZHJDZz09,Mineral Logam,Emas Primer,Logam Mulia,South Osela (Bakan),Bolaang Mongondow Selatan,Sulawesi Utara,Emas Primer South Osela (Bakan),1800000.0,0.0,Ton,2022
306,124.3,0.571,STU5Q0NUTEREU1RMTU4wMXdIYkxkUT09,Mineral Logam,Emas Primer,Logam Mulia,Main Ridge,Bolaang Mongondow,Sulawesi Utara,Emas Primer Main Ridge,35800000.0,10566454.0,Ton,2022
307,124.296,0.565,VDNBRTMzMGwrRUZIYTBMaU4wK0tuZz09,Mineral Logam,Emas Primer,Logam Mulia,Camp Site,Bolaang Mongondow,Sulawesi Utara,Emas Primer Camp Site,15700000.0,4109318.0,Ton,2022
308,102.847,-4.17,eXBqN3pPbWVsVG15QnJKQnRCMkh4UT09,Mineral Logam,Emas Primer,Logam Mulia,Kayu Elang,Seluma,Bengkulu,Emas Primer Kayu Elang,51000000.0,0.0,Ton,2022
309,127.723,-1.395,NXNxNzVkR2FGdWVaa3pIbGx3eWV0UT09,Mineral Logam,Emas Primer,Logam Mulia,Sambiki,Halmahera Selatan,Maluku Utara,Emas Primer Sambiki,28014091.0,0.0,Ton,2022
310,127.765,1.864,SDJPNkliMVJiZzZKcFFpYlNoSjJ6dz09,Mineral Logam,Emas Primer,Logam Mulia,Roko,Halmahera Utara,Maluku Utara,Emas Primer Roko,1930000.0,786200.0,Ton,2022
311,127.542,-0.35,TUw2c05WQmFsSU50c2hCM0M3dXNLQT09,Mineral Logam,Emas Primer,Logam Mulia,Jojaro,Halmahera Selatan,Maluku Utara,Emas Primer Jojaro,5875267.3,0.0,Ton,2022
312,127.50312,-0.429441,WTdBVHVJZVpSMURva1EwZzFRM3VpUT09,Mineral Logam,Emas Primer,Logam Mulia,Yaba,Halmahera Selatan,Maluku Utara,Emas Primer Yaba,2080444.0,2080444.0,Ton,2022
313,127.862,-0.797,RDNDc0lKZmtFN0lYTEgyRzhzeUw5dz09,Mineral Logam,Emas Primer,Logam Mulia,Pigaraja,Halmahera Selatan,Maluku Utara,Emas Primer Pigaraja,215050.0,0.0,Ton,2022
314,127.801,-0.799,VDNuU1JBV2ZwMDkvRXRuZkNtSHEyUT09,Mineral Logam,Emas Primer,Logam Mulia,Sungai Dayat,Halmahera Selatan,Maluku Utara,Emas Primer Sungai Dayat,71392000.0,0.0,Ton,2022
315,127.863,-0.822,WnBVbjZERnd1R3JCYmhqbDg5VDhXUT09,Mineral Logam,Emas Primer,Logam Mulia,Lumpang,Halmahera Selatan,Maluku Utara,Emas Primer Lumpang,18540.0,0.0,Ton,2022
316,127.858,-0.791,S2swaEVxR0lPUWdXTEVXbklpRU4wQT09,Mineral Logam,Emas Primer,Logam Mulia,Semarang,Halmahera Selatan,Maluku Utara,Emas Primer Semarang,6500.0,0.0,Ton,2022
317,117.396,-8.794,cWhNN2c4YncwQnJVQzhDR05yT09RQT09,Mineral Logam,Emas Primer,Logam Mulia,Lantung,Sumbawa,Nusa Tenggara Barat,Emas Primer Lantung,17082917.0,3582833.5,Ton,2022
318,116.862,-8.754,Z1FvTHJDQ1p5cy9hd3NIQ2p2WnpTUT09,Mineral Logam,Emas Primer,Logam Mulia,Lemonga Barat,Sumbawa Barat,Nusa Tenggara Barat,Emas Primer Lemonga Barat,4935554.0,2267666.0,Ton,2022
319,116.904,-8.678,OVNJZXh3MkE5K1NHN3hoVnNWMzFKUT09,Mineral Logam,Emas Primer,Logam Mulia,Lemonga Timur,Sumbawa Barat,Nusa Tenggara Barat,Emas Primer Lemonga Timur,4875000.0,2136225.0,Ton,2022
320,116.865,-8.856,V2FxQ2h2MENqRkpGMDdFRTFManY0QT09,Mineral Logam,Emas Primer,Logam Mulia,Seloto-Lemuntet,Sumbawa Barat,Nusa Tenggara Barat,Emas Primer Seloto-Lemuntet,8125000.0,2700000.0,Ton,2022
321,116.8,-8.714,SXpvNitZaUZlbi9ESXpLZTBWVldCdz09,Mineral Logam,Emas Primer,Logam Mulia,Jereweh,Sumbawa Barat,Nusa Tenggara Barat,Emas Primer Jereweh,799954.0,347966.0,Ton,2022
322,115.901578,-8.782274,MkEveWR6SXhJSEptSGVkblNab3lTQT09,Mineral Logam,Emas Primer,Logam Mulia,Brambang,Lombok Barat,Nusa Tenggara Barat,Emas Primer Brambang,242884661.0,0.0,Ton,2022
323,115.923025,-8.784395,UTdmeWp1Yk02S1NySm42V2l2RCthZz09,Mineral Logam,Emas Primer,Logam Mulia,Permula,Lombok Barat,Nusa Tenggara Barat,Emas Primer Permula,158219947.0,0.0,Ton,2022
324,124.651,0.889,RnFLMTc5WXlGazZpYWJOQ0ZNNkhFdz09,Mineral Logam,Emas Primer,Logam Mulia,Yance,Minahasa Tenggara,Sulawesi Utara,Emas Primer Yance,5002547.0,1259071.0,Ton,2022
325,124.568,1.054,cjdneHRWcjZXdk1JSUVpVVZFNWYxZz09,Mineral Logam,Emas Primer,Logam Mulia,Prospek Areef,Minahasa Tenggara,Sulawesi Utara,Emas Primer Prospek Areef,1056389.0,369737.0,Ton,2022
326,124.57,1.106,OXVPSHVaQXhFL2NlbVBYcW5VOGFzUT09,Mineral Logam,Emas Primer,Logam Mulia,Karimbow,Minahasa Selatan,Sulawesi Utara,Emas Primer Karimbow,1717046.0,1178243.0,Ton,2022
