,longitude,latitude,id,potential,commodity,group,location,city,province,object_name,total_reserve,total_resource,unit,year_measured
61,130.131,-0.071,YU8weUlVM2NzZVVZcmVINHVlUTM0dz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Batangpele,Raja Ampat,Papua Barat,Nikel Batangpele,5378000.0,0.0,Ton,2022
62,130.217,-0.333,MEhRMTJkSzgzaWpyZVlzdkZiR29Edz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Minjaifuin,Raja Ampat,Papua Barat,Nikel Minjaifuin,5406000.0,0.0,Ton,2022
63,131.03,-0.092,NEFYSUU5M3ZCb3ZJd3NpV0MwMS84Zz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Kapias Kamboloi,Raja Ampat,Papua Barat,Nikel Kapias Kamboloi,12470400.0,0.0,Ton,2022
64,130.345,-0.216,RUdUcE1hNjNFZ3RFeS9JU1NYSkpJUT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Waimisi,Raja Ampat,Papua Barat,Nikel Waimisi,9699200.0,0.0,Ton,2022
65,130.703,-0.047,YWwyS016d0RBcFlvbUlCeWdzNGd3dz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,West Fofak,Raja Ampat,Papua Barat,Nikel West Fofak,2362000.0,0.0,Ton,2022
66,130.722,-0.036,V0FtYXZOaDFHcFdaRlVBU1lyRWRFZz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,East Fofak,Raja Ampat,Papua Barat,Nikel East Fofak,5970000.0,0.0,Ton,2022
67,130.887,0.021,ckN2MC9raThoRUJESE81S2diZUZ5dz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Manuran,Raja Ampat,Papua Barat,Nikel Manuran,0.0,9220000.0,Ton,2022
68,131.029,-0.092,TEpaYXllUFA0RXVIM3kvNG1ZUWpBQT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Sarenbon,Raja Ampat,Papua Barat,Nikel Sarenbon,20784000.0,0.0,Ton,2022
69,135.689,-3.503,cEpRbWZGM3RXU3RBaVdoWVdEK0lDUT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Topo,Nabire,Papua,Nikel Topo,0.0,0.0,Ton,2022
70,139.08,-2.28,Q2lIM2N0dEhNZVdJcVRCbFZWMyt3Zz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Siduarsi,Sarmi,Papua,Nikel Siduarsi,81000000.0,0.0,Ton,2022
71,140.345,-2.403,UU05UVE3eTVWUFd0MDVkR2VuOEZIZz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Tanah Merah,Jayapura,Papua,Nikel Tanah Merah,7580000.0,0.0,Ton,2022
72,140.366,-2.412,RVd0d01ZVkxJMUx0TEwrL25DZ3J3QT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Tablasufa,Jayapura,Papua,Nikel Tablasufa,25250000.0,0.0,Ton,2022
73,140.379,-2.426,VDVUOHlCYXJ5WXFiNFRkcGVXYTZ2UT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Amaybu,Jayapura,Papua,Nikel Amaybu,1690000.0,0.0,Ton,2022
74,140.368,-2.444,UjFXclVkTmZLa1FoNVFkdC8xZnJHQT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Kirpon,Jayapura,Papua,Nikel Kirpon,2720000.0,0.0,Ton,2022
75,140.521,-2.576,VU5CVTEwUThGK3BoeG1rQ3pZbXd2Zz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Sentani,Jayapura,Papua,Nikel Sentani,240000000.0,0.0,Ton,2022
